# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8915254932647645,4.42702975667234,23.51837710657732,0,3.0,-0.16363509277283886,180.0,0.0,0.05632169477051937
 0.1261684628902165,1.9134197433865026,4.4365579987793495,23.51837710657732,0.3785053886706495,3.0,-0.16363509277283886,-179.99289397834343,-4.29189861723062,0.4097836489708015
 0.1781884566112759,1.935232697932953,4.4459499354391765,23.295112567457558,0.5345653698338276,2.999999999999998,-0.16568512180706443,-179.97157703549698,-5.655933071868102,0.8936050533263689
 0.2179425937569073,1.9569653183978557,4.455206356319681,23.070265828432,0.6538277812707218,3.000000000000001,-0.16773477429799025,-179.936052537653,-6.782896711427251,1.489705975871971
 0.25132263244697994,1.9786185662749511,4.464328051088729,22.84385247377379,0.7539678973409396,2.999999999999996,-0.16978290686280575,-179.88632609454157,-7.782508258594669,2.1822013700922485
 0.28061440032558355,2.0001934030579798,4.4733158094141805,22.61588904834972,0.8418432009767505,3.0000000000000018,-0.1718283415419333,-179.82240555854446,-8.700381156412002,2.9610071383830765
 0.3069920925900678,2.0216907902406813,4.482170420963899,22.386393071622166,0.9209762777702033,3.0,-0.17386986628651302,-179.74430102345525,-9.560770589457583,3.8190186807078637
 0.331154373082664,2.0431116893167958,4.490892675405748,22.155383050914327,0.9934631192479919,3.0000000000000044,-0.1759062354107177,-179.65202482288552,-10.378348665027792,4.750882543346985
 0.35355722004792195,2.064457061780064,4.499483362407589,21.922878494019624,1.0606716601437658,3.0,-0.1779361702146524,-179.545591528317,-11.16273772999291,5.7523697600817245
 0.37451790000159396,2.0857278691242263,4.507943271637286,21.68889992105446,1.1235537000047817,2.9999999999999947,-0.17995835965324342,-179.42501794680075,-11.920607629629428,6.820018984704128
 0.3942678198771596,2.1069250728430218,4.516273192762701,21.453468875501226,1.1828034596314785,2.9999999999999942,-0.18197146111751483,-179.290323118303,-12.65676972961402,7.950916613746507
 0.41298198993236146,2.128049634430192,4.524473915451695,21.216607934431696,1.2389459697970842,3.000000000000003,-0.1839741013314731,-179.14152831269863,-13.374798727327626,9.142553070028702
 0.43079662934860036,2.1491025153794756,4.532546229372135,20.978340717839583,1.292389888045801,3.000000000000003,-0.18596487726279587,-178.97865702641224,-14.07740974826661,10.392724446642584
 0.44782027397734364,2.170084677184614,4.540490924191878,20.738691896991885,1.3434608219320308,3.0,-0.18794235724493324,-178.80173497870814,-14.766698982412525,11.699462669528483
 0.46414109797356135,2.1909970813393467,4.548308789578791,20.497687201894806,1.392423293920684,3.0000000000000067,-0.18990508218419777,-178.61079010762845,-15.444303722122742,13.060984391161684
 0.4798319169737862,2.2118406893374147,4.556000615200735,20.255353427606476,1.4394957509213584,2.999999999999993,-0.19185156672084475,-178.40585256558197,-16.111512475442694,14.475652639708077
 0.494953711924799,2.2326164626725578,4.563567190725573,20.01171843960215,1.4848611357743966,2.999999999999989,-0.19378030074227265,-178.1869547145822,-16.76934296620146,15.941947422116389
 0.509558175688229,2.2533253628385155,4.571009305821167,19.766811177915727,1.5286745270646867,2.9999999999999925,-0.19568975074884207,-177.9541311211374,-17.41859875173889,17.45844277841021
 0.5236895947086333,2.2739683513290285,4.578327750155381,19.520661660206617,1.5710687841258992,2.9999999999999845,-0.1975783615109539,-177.70741855079194,-18.059911232410037,19.02378858969346
 0.5373862664963142,2.294546389637837,4.5855233133960756,19.273300983541642,1.612158799488942,3.000000000000008,-0.199444557714057,-177.44685596232068,-18.69377140213628,20.636695959056386
 0.5506815857319256,2.3150604392586818,4.592596785211115,19.0247613250327,1.6520447571957764,3.0000000000000084,-0.20128674577998484,-177.17248450157678,-19.32055427836566,22.295925325359647
 0.5636048890879161,2.335511461685302,4.599548955268363,18.7750759410875,1.6908146672637476,2.9999999999999916,-0.2031033157457583,-176.88434749499464,-19.940537969863914,24.000276700667865
 0.5761821212595144,2.3559004184114385,4.60638061323568,18.52427916541395,1.728546363778543,3.0000000000000266,-0.20489264321355016,-176.58249044274774,-20.553918784658816,25.748581581309043
 0.5884363664181284,2.3762282709308313,4.61309254878093,18.2724064056565,1.765309099254385,3.000000000000009,-0.2066530914962094,-176.2669610115638,-21.16082335606369,27.53969619547006
 0.6003882769268613,2.3964959807372206,4.6196855515719735,18.019494138613723,1.8011648307805836,3.0,-0.20838301372714912,-175.93780902719786,-21.761318486507253,29.37249583085963
 0.6120564226168841,2.4167045093243464,4.626160411276677,17.765579904106165,1.8361692678506523,3.0000000000000093,-0.21008075522336508,-175.5950864665638,-22.355419252554604,31.245870044874057
 0.6234575779223747,2.436854818185949,4.632517917562899,17.510702297288436,1.870372733767124,3.0000000000000098,-0.21174465568804146,-175.23884744952701,-22.943095721017666,33.15871860361402
 0.6346069598869996,2.456947868815769,4.638758860098506,17.25490095964386,1.9038208796609988,3.0,-0.2133730518348117,-174.8691482303578,-23.52427861696771,35.10994802845464
 0.6455184269503705,2.4769846227075463,4.644884028551358,16.998216568325255,1.9365552808511117,3.0,-0.21496427973931279,-174.48604718884866,-24.098864111998065,37.0984686541173
 0.6562046461431295,2.4969660413550208,4.65089421258932,16.74069082412793,1.9686139384293886,3.00000000000001,-0.21651667750163933,-174.08960482109507,-24.666717953997086,39.123192120836954
 0.6666772346243294,2.5168930862519323,4.65679020188025,16.482366437813898,2.0000317038729882,2.9999999999999893,-0.2180285879708299,-173.67988372994262,-25.227679024908003,41.18302923824127
 0.6769468802202071,2.536766718892022,4.662572786092017,16.223287115021535,2.0308406406606214,3.0,-0.21949836131527745,-173.2569486151012,-25.781562478135648,43.276888169983266
 0.6870234446547857,2.55658790076903,4.668242754892479,15.963497539486484,2.0610703339643575,3.000000000000022,-0.22092435792033477,-172.82086626292832,-26.328162484824844,45.40367289725291
 0.6969160524194083,2.576357593376696,4.6738008979495005,15.703043354860858,2.090748157258225,2.9999999999999774,-0.2223049511433039,-172.37170553588257,-26.867254708230377,47.562281926513386
 0.7066331676525893,2.5960767582087603,4.679248004930944,15.44197114486176,2.119899502957768,3.0,-0.22363853023782992,-171.9095373616496,-27.398598515616793,49.751607212611724
